Category,Content ID,Year,Quarter,Month,Day,Reaction type,Count of Index,Score,Sentiment,Type
Studying,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021,Qtr 2,April,16,Want,1,70,Positive,Video
Studying,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021,Qtr 2,April,17,Disgust,1,0,Negative,Video
Studying,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021,Qtr 2,May,8,Intrigued,1,45,Positive,Video
Studying,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021,Qtr 2,May,25,Worried,1,12,Negative,Video
Studying,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021,Qtr 2,June,2,Super Love,1,75,Positive,Video
Studying,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021,Qtr 2,June,3,Cherish,1,70,Positive,Video
Studying,637f80dd-2d70-4658-ba5f-8d909b050781,2020,Qtr 3,July,14,Interested,1,30,Positive,Video
Studying,637f80dd-2d70-4658-ba5f-8d909b050781,2020,Qtr 3,September,18,Interested,1,30,Positive,Video
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2020,Qtr 3,August,4,Cherish,1,70,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2020,Qtr 3,September,21,Love,1,65,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2020,Qtr 3,September,27,Super Love,1,75,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2020,Qtr 4,November,2,Super Love,1,75,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 1,January,16,Worried,1,12,Negative,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 1,January,31,Adore,1,72,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 1,February,10,Dislike,1,10,Negative,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 1,February,16,Super Love,1,75,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 1,March,25,Hate,1,5,Negative,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 1,March,27,Heart,1,60,Positive,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 2,May,14,Indifferent,1,20,Neutral,Audio
Studying,6407f238-511b-4ade-b77b-0f3bc8b2f300,2021,Qtr 2,June,14,Scared,1,15,Negative,Audio
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 2,June,25,Dislike,1,10,Negative,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 3,July,31,Cherish,1,70,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 3,August,9,Adore,1,72,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 3,August,20,Intrigued,1,45,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,October,6,Indifferent,1,20,Neutral,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,October,20,Adore,1,72,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,October,26,Want,1,70,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,November,5,Love,1,65,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,November,12,Cherish,1,70,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,November,12,Like,1,50,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,December,9,Worried,1,12,Negative,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,December,25,Peeking,1,35,Neutral,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2020,Qtr 4,December,29,Love,1,65,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 1,January,19,Super Love,1,75,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 1,February,1,Super Love,1,75,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 1,March,3,Peeking,1,35,Neutral,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 1,March,11,Love,1,65,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 1,March,16,Disgust,1,0,Negative,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 1,March,21,Intrigued,1,45,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 2,April,3,Dislike,1,10,Negative,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 2,April,5,Worried,1,12,Negative,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 2,April,17,Scared,1,15,Negative,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 2,May,19,Want,1,70,Positive,Photo
Studying,6b09861c-712e-46e6-a2a5-72e4b3878767,2021,Qtr 2,May,25,Hate,1,5,Negative,Photo
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 3,July,18,Scared,1,15,Negative,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 3,August,4,Peeking,1,35,Neutral,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 3,August,16,Adore,1,72,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 3,August,24,Hate,1,5,Negative,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 3,August,30,Dislike,1,10,Negative,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 4,November,18,Heart,1,60,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 4,December,3,Peeking,1,35,Neutral,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 4,December,6,Intrigued,1,45,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 4,December,14,Dislike,1,10,Negative,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020,Qtr 4,December,31,Love,1,65,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,January,15,Cherish,1,70,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,January,22,Interested,1,30,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,February,6,Dislike,1,10,Negative,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,February,13,Intrigued,1,45,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,February,25,Like,1,50,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,March,21,Peeking,1,35,Neutral,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 1,March,26,Peeking,1,35,Neutral,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 2,April,5,Like,1,50,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 2,May,24,Adore,1,72,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 2,May,30,Heart,1,60,Positive,Audio
Studying,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2021,Qtr 2,June,15,Scared,1,15,Negative,Audio
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 2,June,20,Want,1,70,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,July,5,Cherish,1,70,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,July,9,Hate,1,5,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,July,22,Scared,1,15,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,July,29,Indifferent,1,20,Neutral,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,August,1,Like,1,50,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,August,3,Like,1,50,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,August,9,Super Love,1,75,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,August,26,Want,1,70,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,August,30,Adore,1,72,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 3,September,10,Dislike,1,10,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,October,1,Interested,1,30,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,October,4,Worried,1,12,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,October,17,Indifferent,1,20,Neutral,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,October,31,Dislike,1,10,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,November,15,Intrigued,1,45,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,November,18,Worried,1,12,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,November,24,Adore,1,72,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,November,24,Worried,1,12,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,December,10,Interested,1,30,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,December,11,Worried,1,12,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2020,Qtr 4,December,28,Intrigued,1,45,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,January,9,Super Love,1,75,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,January,12,Scared,1,15,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,January,19,Worried,1,12,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,February,8,Intrigued,1,45,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,February,19,Disgust,1,0,Negative,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,March,3,Heart,1,60,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,March,7,Love,1,65,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 1,March,15,Intrigued,1,45,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 2,April,27,Super Love,1,75,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 2,April,30,Love,1,65,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 2,May,20,Like,1,50,Positive,Photo
Studying,73ef953a-5bda-4532-bcd5-85a2cb61b803,2021,Qtr 2,May,28,Peeking,1,35,Neutral,Photo
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 2,June,28,Indifferent,1,20,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,July,21,Heart,1,60,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,July,22,Super Love,1,75,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,July,23,Peeking,1,35,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,July,23,Want,1,70,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,August,9,Love,1,65,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,August,11,Super Love,1,75,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,August,18,Indifferent,1,20,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 3,September,18,Cherish,1,70,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,October,23,Indifferent,1,20,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,November,6,Indifferent,1,20,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,November,7,Dislike,1,10,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,November,7,Peeking,1,35,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,November,7,Super Love,1,75,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,November,19,Super Love,1,75,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,November,21,Scared,1,15,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,December,2,Interested,1,30,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,December,5,Disgust,1,0,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,December,9,Dislike,1,10,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,December,12,Worried,1,12,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2020,Qtr 4,December,13,Like,1,50,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,January,5,Worried,1,12,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,January,12,Heart,1,60,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,January,15,Dislike,1,10,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,January,22,Dislike,1,10,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,February,3,Adore,1,72,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,February,8,Indifferent,1,20,Neutral,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,February,9,Hate,1,5,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,February,13,Disgust,1,0,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,February,19,Love,1,65,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 1,March,16,Worried,1,12,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,April,21,Worried,1,12,Negative,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,April,26,Heart,1,60,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,May,6,Heart,1,60,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,May,7,Like,1,50,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,May,11,Like,1,50,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,May,27,Heart,1,60,Positive,Video
Studying,73fde78d-7908-4406-8377-747873ecd29a,2021,Qtr 2,June,11,Love,1,65,Positive,Video
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,July,6,Adore,1,72,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,July,6,Disgust,1,0,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,July,12,Worried,1,12,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,August,1,Cherish,1,70,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,August,9,Like,1,50,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,August,27,Dislike,1,10,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,September,6,Peeking,1,35,Neutral,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,September,10,Love,1,65,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 3,September,11,Want,1,70,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,October,11,Scared,1,15,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,November,11,Cherish,1,70,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,November,17,Heart,1,60,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,November,25,Hate,1,5,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,November,30,Peeking,1,35,Neutral,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,December,3,Like,1,50,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,December,4,Love,1,65,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,December,7,Disgust,1,0,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,December,13,Scared,1,15,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2020,Qtr 4,December,18,Scared,1,15,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,January,8,Heart,1,60,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,January,8,Like,1,50,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,January,9,Indifferent,1,20,Neutral,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,January,17,Worried,1,12,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,January,22,Hate,1,5,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,February,1,Heart,1,60,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,February,23,Worried,1,12,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,February,25,Indifferent,1,20,Neutral,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,March,2,Love,1,65,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,March,6,Love,1,65,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,March,17,Scared,1,15,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,March,23,Hate,1,5,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 1,March,28,Love,1,65,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,April,5,Heart,1,60,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,April,7,Disgust,1,0,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,April,10,Intrigued,1,45,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,April,12,Intrigued,1,45,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,April,27,Like,1,50,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,April,30,Super Love,1,75,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,May,2,Adore,1,72,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,May,11,Adore,1,72,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,May,24,Hate,1,5,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,May,30,Indifferent,1,20,Neutral,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,June,2,Scared,1,15,Negative,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,June,8,Adore,1,72,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,June,9,Love,1,65,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,June,11,Cherish,1,70,Positive,Photo
Studying,78d0075f-895c-4a15-a35c-a921e2bb2cea,2021,Qtr 2,June,14,Intrigued,1,45,Positive,Photo
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 3,August,21,Cherish,1,70,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,October,3,Disgust,1,0,Negative,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,October,15,Like,1,50,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,October,28,Adore,1,72,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,November,1,Super Love,1,75,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,November,3,Super Love,1,75,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,December,4,Hate,1,5,Negative,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,December,4,Love,1,65,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,December,12,Worried,1,12,Negative,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2020,Qtr 4,December,28,Super Love,1,75,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 1,January,20,Heart,1,60,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 1,January,20,Intrigued,1,45,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 2,April,28,Scared,1,15,Negative,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 2,May,2,Hate,1,5,Negative,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 2,May,7,Like,1,50,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 2,May,28,Want,1,70,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 2,June,4,Cherish,1,70,Positive,Audio
Studying,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,2021,Qtr 2,June,6,Dislike,1,10,Negative,Audio
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 3,July,5,Heart,1,60,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 3,August,15,Want,1,70,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 3,September,2,Heart,1,60,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 3,September,3,Heart,1,60,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 3,September,22,Intrigued,1,45,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 3,September,27,Disgust,1,0,Negative,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 4,October,13,Indifferent,1,20,Neutral,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 4,October,19,Heart,1,60,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 4,November,26,Indifferent,1,20,Neutral,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 4,December,6,Cherish,1,70,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2020,Qtr 4,December,29,Like,1,50,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 1,January,18,Interested,1,30,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 1,February,1,Peeking,1,35,Neutral,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 1,February,14,Indifferent,1,20,Neutral,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 1,February,20,Cherish,1,70,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 1,March,13,Heart,1,60,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 1,March,23,Super Love,1,75,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,April,1,Intrigued,1,45,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,April,6,Cherish,1,70,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,April,30,Interested,1,30,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,May,14,Adore,1,72,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,May,20,Intrigued,1,45,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,June,3,Heart,1,60,Positive,Gif
Studying,841403fd-321b-4118-90b3-cc0075d64047,2021,Qtr 2,June,10,Like,1,50,Positive,Gif
Studying,8945e374-9170-4799-b6b0-78fd9d5821a6,2020,Qtr 3,August,28,Dislike,1,10,Negative,Video
Studying,8945e374-9170-4799-b6b0-78fd9d5821a6,2020,Qtr 3,September,6,Super Love,1,75,Positive,Video
Studying,8945e374-9170-4799-b6b0-78fd9d5821a6,2020,Qtr 3,September,18,Hate,1,5,Negative,Video
Studying,8945e374-9170-4799-b6b0-78fd9d5821a6,2020,Qtr 4,October,4,Peeking,1,35,Neutral,Video
